Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2024-08-20 03:30:00,1.36381,1.36403,1.36381,1.36395,1.36387,1.36408,1.36385,1.36398,1506,1.36384,1.364055,1.36383,1.363965,1.3639425,0.10800231259,0.21326496891,1.36355317223,1.36333744976,1.36343403576,1.36913296552,1.36713406084,1.36535971993,1.3723896198,1.37218980863,1.37060808109,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01494023904,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.21326496891,,,,,,,,1,0,0,0,1,+-,0.0002249999999999197
2024-08-20 03:45:00,1.36395,1.36405,1.36387,1.36403,1.36398,1.36408,1.36391,1.36408,719,1.363965,1.364065,1.36389,1.364055,1.3639775,0.13076755793,0.18277803926,1.36351292822,1.36337433104,1.36348672861,1.36909450523,1.36707303246,1.36529458111,1.37239083434,1.37217767426,1.37058175761,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02433936022,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.18277803926,,,,1.364065,,,,0,0,0,1,2,-+,0.00017500000000003624
2024-08-20 04:00:00,1.36403,1.36414,1.36393,1.36394,1.36408,1.36419,1.36397,1.36398,712,1.364055,1.364165,1.36395,1.36396,1.3640575,0.15626972466,0.16453528546,1.36349174143,1.36341378966,1.36354088288,1.36905111191,1.36701647732,1.36523532873,1.37239306687,1.37216557051,1.37055480096,1.364165,,1,0,1,0,1.364165,,1,0,1,0,1,0,0,0,0,0,0.03019662921,,1.36395,-1,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.16453528546,,,,,,,,0,0,0,1,2,-+,0.00021500000000007624
2024-08-20 04:15:00,1.36394,1.36406,1.36387,1.36397,1.36398,1.36409,1.3639,1.36401,1224,1.36396,1.364075,1.363885,1.36399,1.36398,0.17394302324,0.13861822406,1.36349372286,1.36344925345,1.36362120631,1.36899845897,1.36695663228,1.36517958376,1.37239589693,1.37215360454,1.37052931623,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01552287582,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.13861822406,,,,,,,,1,0,0,0,1,+-,0.00018999999999991246
2024-08-20 04:30:00,1.36397,1.364,1.36363,1.36364,1.36401,1.36404,1.36365,1.36366,1192,1.36399,1.36402,1.36364,1.36365,1.36383,0.17662690351,0.08655043379,1.36350439802,1.36348778427,1.36369246505,1.36894361674,1.36689542079,1.36512591954,1.37239757891,1.37214085302,1.37050546681,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03187919463,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.08655043379,,,,,,,,0,0,0,1,2,-+,0.00038000000000004697
2024-08-20 04:45:00,1.36364,1.36372,1.36353,1.36366,1.36366,1.36375,1.36356,1.36367,989,1.36365,1.363735,1.363545,1.363665,1.36364,0.15265762493,-0.01697761132,1.3635186751,1.36354462374,1.36376547204,1.36889138509,1.3668325495,1.3650701572,1.37239951504,1.37212702962,1.37048169621,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01921132457,1.363735,,1,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,1,0,3,--,0.00018999999999991246
2024-08-20 05:00:00,1.36366,1.36368,1.36342,1.36344,1.36367,1.36369,1.36345,1.36347,1443,1.363665,1.363685,1.363435,1.363455,1.36356,0.12100268918,-0.11044126434,1.36353243086,1.36359873327,1.36380837763,1.36883648188,1.36677041224,1.36501537316,1.37240163834,1.37211379129,1.37045715318,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01732501733,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.0002500000000000835
2024-08-20 05:15:00,1.36344,1.36356,1.36327,1.36344,1.36347,1.36358,1.36332,1.36348,1436,1.363455,1.36357,1.363295,1.36346,1.3634325,0.07562601773,-0.20247620764,1.36354974387,1.36365607911,1.3638127021,1.36878312254,1.36670922292,1.36496175924,1.3724029271,1.37209992309,1.37043234656,,1.36306705,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01915041783,1.36357,,1,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.0002750000000000252
2024-08-20 05:30:00,1.36344,1.36393,1.36342,1.36393,1.36348,1.36398,1.36347,1.36397,1233,1.36346,1.363955,1.363445,1.36395,1.3637,0.05274938605,-0.19819007848,1.36357995588,1.36369656922,1.36377816168,1.36874151442,1.36664991887,1.36492089868,1.37240380793,1.37208567449,1.37040833721,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.04136253041,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.0005100000000000104
2024-08-20 05:45:00,1.36393,1.3641,1.3637,1.3637,1.36397,1.36414,1.36375,1.36375,910,1.36395,1.36412,1.363725,1.363725,1.3639225,0.05382612063,-0.11751805081,1.3636105362,1.36371324807,1.36373452935,1.36870506482,1.36659073853,1.36488146048,1.37240546891,1.37207034971,1.3703852064,1.36412,,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0.04340659341,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,0.75870537253,,,,,0,0,0,1,2,-+,0.0003949999999999232
2024-08-20 06:00:00,1.3637,1.36377,1.36344,1.36348,1.36375,1.36381,1.36348,1.36351,1237,1.363725,1.36379,1.36346,1.363495,1.363625,0.05117936913,-0.06198196755,1.36364491803,1.36370409206,1.36367412348,1.36866739555,1.36653413419,1.36484281459,1.37240682045,1.37205470443,1.37036249663,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02667744543,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.0003300000000001635
2024-08-20 06:15:00,1.36348,1.36351,1.36306,1.36307,1.36351,1.36355,1.36311,1.36312,1295,1.363495,1.36353,1.363085,1.363095,1.3633075,0.03559058626,-0.05728191314,1.36367069356,1.36368608055,1.36367929878,1.36862953156,1.36647996811,1.36479618769,1.37240841377,1.3720395233,1.37033968415,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03436293436,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.05728191314,,,,,,,0,1,0,0,4,++,0.00044499999999980666
2024-08-20 06:30:00,1.36307,1.36307,1.36257,1.36261,1.36312,1.36313,1.36261,1.36265,1997,1.363095,1.3631,1.36259,1.36263,1.362845,-0.00182991837,-0.12628725744,1.36368294791,1.36365438298,1.36372793903,1.36859122221,1.36642237778,1.36474343217,1.37241026811,1.37202375281,1.37031418288,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02553830746,,,0,0,1,-1.0,0.0,1.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.0005100000000000104
2024-08-20 06:45:00,1.36261,1.36276,1.3625,1.36265,1.36265,1.3628,1.36254,1.3627,1289,1.36263,1.36278,1.36252,1.362675,1.36265,-0.07306413201,-0.2712612369,1.36367964422,1.36366008511,1.36370735122,1.36855056241,1.36636151637,1.36470112534,1.37241235626,1.37200633327,1.37029111563,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02017067494,1.36278,,1,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,1,0,3,--,0.000260000000000149
