Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2024-08-06 15:00:00,1.38073,1.3808,1.37889,1.37912,1.38075,1.38083,1.37892,1.37914,27664,1.38074,1.380815,1.378905,1.37913,1.37986,-0.29095347483,-0.52776082457,1.38311573861,1.38300302942,1.38340920639,1.3821381515,1.38473839271,1.38547434476,1.36722327766,1.37264556357,1.37810495443,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00690427993,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,1,0,3,--,0.0019099999999998563
2024-08-06 16:00:00,1.37912,1.37957,1.3776,1.37787,1.37914,1.3796,1.37763,1.37791,18539,1.37913,1.379585,1.377615,1.37789,1.3786,-0.44256179574,-0.70784135892,1.38314760487,1.38311765075,1.38321886511,1.3822028071,1.38485374012,1.3854005405,1.36725528488,1.37270035729,1.37812592697,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01062624737,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.0019700000000000273
2024-08-06 17:00:00,1.37787,1.37854,1.37623,1.37646,1.37791,1.37859,1.37624,1.37648,18708,1.37789,1.378565,1.376235,1.37647,1.3774,-0.64995744844,-0.91062119192,1.3832400968,1.3832001319,1.38262259209,1.38225229803,1.38491739939,1.38531912755,1.36728840084,1.37275364975,1.37814604206,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01245456489,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,1,0,0,4,++,0.0023299999999999432
2024-08-06 18:00:00,1.37646,1.37712,1.37565,1.37685,1.37648,1.37715,1.37568,1.3769,15981,1.37647,1.377135,1.375665,1.376875,1.3764,-0.84290156833,-0.98187465691,1.38334528166,1.38310730291,1.38207007367,1.38228218794,1.3849632194,1.38523650615,1.36732040773,1.37280752893,1.3781627883,,1.3751701666666665,0,1,0,1,,1.3751701666666665,0,1,0,0,0,0,0,0,0,0,0.00919842313,1.377135,,1,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,1,0,3,--,0.0014700000000000824
2024-08-06 19:00:00,1.37685,1.37791,1.37669,1.3776,1.3769,1.37794,1.37672,1.37762,20846,1.376875,1.377925,1.376705,1.37761,1.377315,-0.9044445582,-0.74141381768,1.38338949077,1.38274857755,1.38137605894,1.38230741616,1.38501061541,1.38513447656,1.36735226342,1.37286072624,1.37818044255,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00585244172,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.0012199999999999989
2024-08-06 20:00:00,1.3776,1.37873,1.37737,1.37855,1.37762,1.37877,1.37742,1.3787,6726,1.37761,1.37875,1.377395,1.378625,1.3780725,-0.92743199749,-0.46350893822,1.38341933763,1.38238750536,1.38058084715,1.38234154632,1.38504014968,1.38500052136,1.36738397492,1.37291324458,1.37819825197,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02014570324,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.46350893822,,,,,,,0,0,0,1,2,-+,0.001354999999999995
2024-08-06 21:00:00,1.37855,1.37855,1.37727,1.37818,1.3787,1.37895,1.37795,1.37831,1416,1.378625,1.37875,1.37761,1.378245,1.37818,-0.89690045495,-0.14006907815,1.38334535012,1.38191406719,1.37974467772,1.38237579861,1.3850541015,1.38486447662,1.3674155161,1.37296646027,1.37822104189,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.08050847458,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.0011399999999999189
2024-08-06 22:00:00,1.37818,1.37846,1.37756,1.3784,1.37831,1.37858,1.37783,1.37842,4602,1.378245,1.37852,1.377695,1.37841,1.3781075,-0.83097113533,0.13203780546,1.38310628473,1.38134980879,1.37925874218,1.38242328963,1.38502766329,1.38473758025,1.36744714603,1.3730204025,1.37824737146,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01792698827,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,1,0,0,0,1,+-,0.0008250000000000757
2024-08-06 23:00:00,1.3784,1.37897,1.37823,1.37876,1.37842,1.37901,1.3783,1.37879,5826,1.37841,1.37899,1.378265,1.378775,1.3786275,-0.70743084572,0.38899591191,1.38285657052,1.38073108269,1.37902149374,1.38247007852,1.38498693305,1.38462978377,1.36747755811,1.37307520764,1.37828027166,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01244421559,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,1,0,0,0,1,+-,0.0007249999999998646
2024-08-07 00:00:00,1.37876,1.37908,1.37749,1.37774,1.37879,1.37913,1.37753,1.37776,12236,1.378775,1.379105,1.37751,1.37775,1.3783075,-0.63410779301,0.44029820213,1.38252914201,1.38030407235,1.37885319499,1.38251603269,1.38495112517,1.38452824601,1.36750719323,1.37312959516,1.37831356838,,,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0.01303530566,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,1,0,0,4,++,0.001595000000000013
