Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2024-08-21 22:05:00,1.35897,1.35904,1.35897,1.35901,1.35908,1.35909,1.35906,1.35908,32,1.359025,1.359065,1.359015,1.359045,1.35904,-0.14542104492,-0.08644091305,1.3594833522,1.35944850153,1.35939375895,1.36026252467,1.35940175709,1.35926461136,1.36278566634,1.36227484334,1.36133102797,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.15625,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,1,0,3,--,4.999999999988347e-05
2024-08-21 22:10:00,1.35901,1.35908,1.35893,1.35902,1.35908,1.35911,1.35898,1.35905,123,1.359045,1.359095,1.358955,1.359035,1.359025,-0.17722202092,-0.13460014267,1.3594746328,1.35943931384,1.35940000716,1.36024766485,1.35940067969,1.35928859338,1.36278325078,1.36226760152,1.36131739236,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.11382113821,1.359095,,1,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.000140000000000029
2024-08-21 22:15:00,1.35902,1.35904,1.35894,1.35897,1.35905,1.35906,1.35898,1.35901,163,1.359035,1.35905,1.35896,1.35899,1.359005,-0.21419595569,-0.18969941349,1.35945908412,1.35943471211,1.35936550573,1.36023550007,1.35939903097,1.35930709063,1.36278082836,1.36226038006,1.36130609102,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.05521472393,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,9.000000000014552e-05
2024-08-21 22:20:00,1.35897,1.35898,1.35891,1.35891,1.35901,1.35902,1.35895,1.35895,149,1.35899,1.359,1.35893,1.35893,1.358965,-0.25510164748,-0.23172604423,1.3594447315,1.3594334981,1.35930040458,1.36022378097,1.35939977586,1.35932070561,1.362778419,1.3622530501,1.36129771539,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.04697986577,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,1,0,3,--,7.00000000000145e-05
2024-08-21 22:25:00,1.35891,1.35891,1.3587,1.35875,1.35895,1.35896,1.35875,1.35879,187,1.35893,1.358935,1.358725,1.35877,1.35883,-0.2852528274,-0.22429559325,1.35943936754,1.35940774834,1.35924532367,1.36020915984,1.35940300721,1.35933090545,1.36277585025,1.36224548336,1.36128846042,,1.3586010333333334,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0.11229946524,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.00021000000000004349
2024-08-21 22:30:00,1.35875,1.35885,1.35874,1.35884,1.35879,1.35887,1.35878,1.35886,214,1.35877,1.35886,1.35876,1.35885,1.35881,-0.29857454534,-0.16868609812,1.35943653157,1.35936177979,1.35919725893,1.360194394,1.35940495253,1.35933815823,1.36277334137,1.36223797056,1.3612785232,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.04672897196,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.16868609812,,,,,,,1,0,0,0,1,+-,9.999999999998899e-05
2024-08-21 22:35:00,1.35884,1.35886,1.3588,1.35883,1.35886,1.35889,1.35883,1.35885,121,1.35885,1.358875,1.358815,1.35884,1.358845,-0.3034930963,-0.10335261948,1.35943564453,1.35931968232,1.35915080715,1.36017881092,1.35941122612,1.35934468299,1.36277065346,1.36223047927,1.36126818623,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.04958677686,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.10335261948,,,,,,,0,0,0,1,2,-+,5.999999999994898e-05
2024-08-21 22:40:00,1.35883,1.35885,1.35874,1.35875,1.35885,1.35887,1.35878,1.35878,95,1.35884,1.35886,1.35876,1.358765,1.35881,-0.30651515268,-0.05374197511,1.35941963341,1.35928034703,1.35908664572,1.36015977933,1.35942084019,1.35934829525,1.36276777374,1.36222289137,1.36125656688,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.10526315789,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.05374197511,,,,,,,0,0,0,1,2,-+,9.999999999998899e-05
2024-08-21 22:45:00,1.35875,1.35877,1.35873,1.35875,1.35878,1.35882,1.35876,1.35878,63,1.358765,1.358795,1.358745,1.358765,1.35877,-0.31061651492,-0.03124752318,1.35939043084,1.35924092865,1.35903131657,1.36014031552,1.35942827946,1.35934621304,1.36276486187,1.36221486394,1.36124481989,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.07936507936,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.03124752318,,,,,,,0,0,1,0,3,--,4.999999999988347e-05
2024-08-21 22:50:00,1.35875,1.35876,1.35861,1.35863,1.35878,1.35879,1.35863,1.35864,185,1.358765,1.358775,1.35862,1.358635,1.3586975,-0.30704709628,-0.00577593723,1.35936232078,1.35918956257,1.35899405326,1.36012005917,1.35943558347,1.35934382442,1.36276164606,1.36220604478,1.36122945656,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.08378378378,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.00015500000000012726
