Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2018-11-24 22:00:00,1.32334,1.33599,1.31869,1.32858,1.32412,1.33601,1.31873,1.32906,1164484,1.32373,1.336,1.31871,1.32882,1.327355,0.20547924372,0.2267045495,1.29892311637,1.30224224613,1.30603714837,1.25895811464,1.28168705617,1.28715358104,1.05455033481,1.11405076836,1.19591255953,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00148477781,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.017290000000000028
2018-12-01 22:00:00,1.32858,1.34449,1.31599,1.33217,1.32906,1.34451,1.31603,1.33259,1409049,1.32882,1.3445,1.31601,1.33238,1.330255,0.23145487175,0.18418977817,1.29900095357,1.30333134036,1.3087432187,1.25913954032,1.28144160969,1.28794840219,1.05462463764,1.11504175219,1.19686926051,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.0020219311,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.18418977817,,,,,,,,0,1,0,0,4,++,0.028490000000000126
2018-12-08 22:00:00,1.33217,1.34242,1.32929,1.33829,1.33259,1.34246,1.32932,1.33888,1173543,1.33238,1.34244,1.329305,1.338585,1.3358725,0.25932480829,0.16625612729,1.29926568792,1.30472523532,1.31159357496,1.25932314099,1.28113608043,1.28889058154,1.05466874338,1.11596736699,1.19782579342,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00111926022,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.16625612729,,,,,,,,0,0,1,0,3,--,0.013135000000000119
2018-12-15 22:00:00,1.33829,1.36017,1.33724,1.35984,1.33888,1.36056,1.33726,1.36056,1515053,1.338585,1.360365,1.33725,1.3602,1.3488075,0.30905186188,0.20399536902,1.29981851961,1.3065805184,1.31474585997,1.259549763,1.28115901533,1.2895354909,1.05469844167,1.1168278182,1.19879733305,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.0015256892,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.023114999999999997
2018-12-22 22:00:00,1.35984,1.36614,1.35648,1.36374,1.36056,1.36616,1.35654,1.36387,946200,1.3602,1.36615,1.35651,1.363805,1.36133,0.37867431825,0.27971552616,1.30067517195,1.3086323286,1.31784768797,1.25972555218,1.28124803323,1.28993841764,1.05473485164,1.11767606791,1.19972582379,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00101881209,,,0,1,0,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,1,0,3,--,0.009639999999999871
2018-12-29 22:00:00,1.36374,1.36648,1.33706,1.33706,1.36387,1.36655,1.33748,1.33778,1102908,1.363805,1.366515,1.33727,1.33742,1.3518925,0.41671914553,0.26817529879,1.30173727411,1.31097266253,1.32145265038,1.2599579898,1.28134079626,1.29040493477,1.05478899659,1.11848928221,1.2006956271,1.366515,,1,0,1,0,1.366515,,1,0,1,0,1,0,1,0,0,0,0.00265162643,,1.33727,-1,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,-0.48045476923333336,,0,1,0,0,4,++,0.029244999999999965
2019-01-05 22:00:00,1.33706,1.33888,1.31798,1.32639,1.33778,1.33912,1.31802,1.32687,1066153,1.33742,1.339,1.318,1.32663,1.3285,0.39542098937,0.11966135992,1.30310882995,1.31338295471,1.3269236203,1.26019346182,1.28138400906,1.29102317198,1.05484681756,1.11930509001,1.20176998038,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00196969853,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,1,0,3,--,0.020999999999999908
2019-01-12 22:00:00,1.32639,1.33189,1.32262,1.32648,1.32687,1.33192,1.32264,1.32668,1001296,1.32663,1.331905,1.32263,1.32658,1.3272675,0.35816043473,-0.03691452,1.30463853534,1.31619414787,1.33380489624,1.26021575439,1.28147807253,1.29142043163,1.05493219072,1.12002915615,1.20294895621,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00092629952,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,1,0,3,--,0.009274999999999922
2019-01-19 22:00:00,1.32648,1.33751,1.32146,1.32153,1.32668,1.33756,1.32161,1.32184,973784,1.32658,1.337535,1.321535,1.321685,1.329535,0.29533112753,-0.20188505468,1.30638595569,1.32027081689,1.33742241699,1.26006672906,1.28169256212,1.29163769835,1.05503710533,1.12071218552,1.20411398082,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00164307485,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.016000000000000014
2019-01-26 22:00:00,1.32153,1.32857,1.30684,1.30993,1.32184,1.32861,1.30689,1.31017,1048487,1.321685,1.32859,1.306865,1.31005,1.3177275,0.17592266099,-0.41839889333,1.30822203603,1.32540321478,1.3356379336,1.25993603547,1.28195710645,1.29228078075,1.05513481195,1.12131338859,1.20520737332,,1.2975202583333332,0,1,0,1,,1.2975202583333332,0,0,0,0,0,0,0,0,0,0,0.00207203332,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,1,0,0,4,++,0.021724999999999994
2019-02-02 22:00:00,1.30993,1.33291,1.30854,1.32745,1.31017,1.33295,1.30858,1.32821,845946,1.31005,1.33293,1.30856,1.32783,1.320745,0.09114798964,-0.47237883297,1.31034899479,1.32871437543,1.33396384688,1.25976619238,1.28240870451,1.2927642872,1.05523551537,1.12195439336,1.20618815545,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00288079854,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.024370000000000003
2019-02-09 22:00:00,1.32745,1.33401,1.31962,1.32421,1.32821,1.33407,1.31967,1.32493,909503,1.32783,1.33404,1.319645,1.32457,1.3268425,0.08702253155,-0.31435724133,1.31330734135,1.3286875785,1.3330780775,1.25953317336,1.28322177352,1.2929023964,1.05532886944,1.12267291528,1.20717813353,1.33404,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00158273255,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.014394999999999936
2019-02-16 22:00:00,1.32421,1.32814,1.31331,1.31348,1.32493,1.32817,1.31338,1.31372,978931,1.32457,1.328155,1.313345,1.3136,1.32075,0.07229315161,-0.19782227685,1.31700139201,1.32851006869,1.330007962,1.25924968265,1.28399674127,1.29309335533,1.05541605413,1.12343398646,1.20815759094,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00151287476,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.19782227685,,,,,,,1,0,0,0,1,+-,0.01480999999999999
2019-02-23 22:00:00,1.31348,1.33062,1.31127,1.32964,1.31372,1.33089,1.3113,1.33012,1293694,1.3136,1.330755,1.311285,1.32988,1.32102,0.04832767989,-0.1279870387,1.3196853234,1.3286381851,1.3281553696,1.25919488284,1.28456230052,1.29291119782,1.05553097839,1.12421310025,1.20901609725,,1.3019402583333333,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00150499268,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.1279870387,,,,,,,1,0,0,0,1,+-,0.019469999999999876
