Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2012-03-31 21:00:00,1.03171,1.04093,1.01558,1.02921,1.03364,1.04159,1.01572,1.03002,1384854,1.032675,1.04126,1.01565,1.029615,1.028455,0.54272585998,-0.06296930043,0.97373159558,1.00727044957,1.03053909764,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00184929242,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,1,0,3,--,0.025610000000000133
2012-04-30 21:00:00,1.02921,1.03018,0.99559,1.00494,1.03002,1.03034,0.99569,1.00571,1773550,1.029615,1.03026,0.99564,1.005325,1.01295,0.47647682026,-0.16185336837,0.97768224208,1.01093226837,1.03826177811,,0.9770579666666667,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00195201714,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,1,0,0,4,++,0.034619999999999984
2012-05-31 21:00:00,1.00494,1.04559,0.9995,1.04109,1.00571,1.04569,0.9996,1.04262,1958494,1.005325,1.04564,0.99955,1.041855,1.022595,0.39490500148,-0.25850872306,0.98172630038,1.01632073483,1.04032792249,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00235333884,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,1,0,0,4,++,0.04608999999999985
2012-06-30 21:00:00,1.04109,1.05534,1.03209,1.0535,1.04262,1.05562,1.03221,1.05391,1535669,1.041855,1.05548,1.03215,1.053705,1.043815,0.3233912513,-0.29359080745,0.98588081573,1.02292470547,1.03795333799,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00151920759,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,1,0,3,--,0.023330000000000073
2012-07-31 21:00:00,1.0535,1.05987,1.01715,1.0175,1.05391,1.06002,1.01725,1.01853,1088447,1.053705,1.059945,1.0172,1.018015,1.0385725,0.286205005,-0.24630669667,0.98977959914,1.02613317979,1.03295267039,1.059945,,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00392715493,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.04274499999999981
2012-08-31 21:00:00,1.0175,1.02733,1.00486,1.02068,1.01853,1.02738,1.0055,1.02105,951786,1.018015,1.027355,1.00518,1.020865,1.0162675,0.25460745327,-0.19222673979,0.9947227069,1.02642340731,1.03088113632,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00232983045,1.027355,,1,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.19222673979,,,,,,,0,0,1,0,3,--,0.022175000000000056
2012-09-30 21:00:00,1.02068,1.03903,0.99229,1.03739,1.02105,1.03908,0.99311,1.03756,992539,1.020865,1.039055,0.9927,1.037475,1.0158775,0.24300616084,-0.11930697519,1.0004480756,1.0247392314,1.03346790905,,0.9741179666666667,0,1,0,1,,,0,0,0,0,0,0,0,0,0,0,0.00467034545,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.11930697519,,,,,,,0,1,0,0,4,++,0.046355000000000035
2012-10-31 21:00:00,1.03739,1.047,1.02829,1.03648,1.03756,1.04712,1.02859,1.03729,849941,1.037475,1.04706,1.02844,1.036885,1.03775,0.24684890616,-0.04979264563,1.00415149286,1.02447120248,1.03448882724,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.0021907403,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,1.0,,,,,0,0,1,0,3,--,0.01862000000000008
2012-11-30 22:00:00,1.03648,1.04288,1.02698,1.0342,1.03729,1.04293,1.02711,1.03406,642949,1.036885,1.042905,1.027045,1.03413,1.034975,0.20677592501,-0.08459746459,1.00602099341,1.02688917717,1.03084456179,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00246675864,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.015859999999999985
2012-12-31 22:00:00,1.0342,1.05469,1.02863,1.0398,1.03406,1.05522,1.02866,1.03992,836378,1.03413,1.054955,1.028645,1.03986,1.0418,0.18579214806,-0.08647008869,1.00655399392,1.02834959252,1.02785114943,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00314570685,,1.028645,-1,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,1,0,0,4,++,0.026310000000000056
