Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2024-08-13 07:00:00,0.90608,0.90712,0.90602,0.90703,0.90615,0.90719,0.90609,0.9071,4609,0.906115,0.907155,0.906055,0.907065,0.906605,0.28823269632,0.10659851803,0.90485972311,0.90513294835,0.90550968472,0.90189013393,0.90192669724,0.90296079608,0.9159896404,0.91047530212,0.90476992195,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02386634845,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.0010999999999999899
2024-08-13 08:00:00,0.90703,0.90722,0.90664,0.90678,0.9071,0.90729,0.90671,0.90685,3932,0.907065,0.907255,0.906675,0.906815,0.906965,0.31170708206,0.10517131441,0.90485243672,0.90522820481,0.90556974777,0.90193271669,0.90193916638,0.9030406256,0.9159607952,0.9104084446,0.90472997457,0.907255,,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01475076297,,0.906675,-1,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,1,0,3,--,0.0005800000000000249
2024-08-13 09:00:00,0.90678,0.9069,0.90607,0.90671,0.90685,0.90698,0.90614,0.90678,3658,0.906815,0.90694,0.906105,0.906745,0.9065225,0.29746667737,0.03529030801,0.90488494158,0.90535342921,0.90562879822,0.90197543897,0.90195409063,0.90312207779,0.91593212598,0.91033918089,0.90468242267,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02282668125,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.0008349999999999191
2024-08-13 10:00:00,0.90671,0.90703,0.90577,0.90597,0.90678,0.9071,0.90584,0.90604,3764,0.906745,0.907065,0.905805,0.906005,0.906435,0.30525533965,0.03129653653,0.90493148454,0.90541050056,0.90582403858,0.90201801831,0.90197592535,0.90320304609,0.91590490549,0.91026596552,0.90462653779,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03347502657,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.0012600000000000389
2024-08-13 11:00:00,0.90597,0.90635,0.90557,0.90572,0.90604,0.90642,0.90564,0.90579,4275,0.906005,0.906385,0.905605,0.905755,0.905995,0.2964750281,-0.0083453433,0.90500560111,0.90546731299,0.90605223086,0.90205146754,0.90201304488,0.90329905944,0.91587830096,0.91018617597,0.90456829794,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01824561404,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.0007800000000000029
2024-08-13 12:00:00,0.90572,0.90748,0.90543,0.907,0.90579,0.90757,0.90554,0.90709,8969,0.905755,0.907525,0.905485,0.907045,0.906505,0.27300867191,-0.0591829759,0.90509978564,0.90560952386,0.90614628469,0.90209111398,0.90205394407,0.90338511652,0.9158511304,0.91012114946,0.90451303198,,0.9049770833333333,0,1,0,1,,,0,0,0,0,0,0,0,0,0,0,0.02274501059,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,1,0,0,4,++,0.0020400000000000418
2024-08-13 13:00:00,0.907,0.9084,0.90558,0.90784,0.90709,0.90851,0.90569,0.90795,10009,0.907045,0.908455,0.905635,0.907895,0.907045,0.25654006745,-0.07271342591,0.90515441752,0.90577895838,0.90620402775,0.90213393854,0.90209750872,0.90344702485,0.91582301069,0.91006753938,0.90446080607,0.908455,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02817464282,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,1,0,0,4,++,0.0028200000000000447
2024-08-13 14:00:00,0.90784,0.90788,0.90642,0.90698,0.90795,0.90799,0.90652,0.90709,9360,0.907895,0.907935,0.90647,0.907035,0.9072025,0.26901798619,-0.02748666244,0.90520907771,0.90587190108,0.9061622222,0.90217069204,0.90213450856,0.90349505354,0.91579578785,0.91001081174,0.90440618241,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.0156517094,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,1.0,,,,,0,0,1,0,3,--,0.0014650000000000496
2024-08-13 15:00:00,0.90698,0.9073,0.90649,0.90721,0.90709,0.90741,0.90657,0.9073,7706,0.907035,0.907355,0.90653,0.907255,0.9069425,0.27165569295,-0.00419166105,0.90531645635,0.90594228845,0.90623077776,0.90219846516,0.90216515386,0.90353696373,0.91576952582,0.90995804001,0.90434672976,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01070594342,,,0,1,0,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,1,0,3,--,0.0008250000000000757
2024-08-13 16:00:00,0.90721,0.90903,0.90708,0.90877,0.9073,0.90914,0.90717,0.90884,7261,0.907255,0.909085,0.907125,0.908805,0.908105,0.35506664525,0.17428075134,0.9054432674,0.90594887739,0.90639362221,0.90221786443,0.90220115106,0.9035819795,0.91574243822,0.90990845615,0.9042885233,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02699352706,,,0,1,0,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,1,2,-+,0.001960000000000073
