Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2024-06-24 01:00:00,0.90926,0.90945,0.90826,0.90897,0.90931,0.90952,0.90836,0.90904,13116,0.909285,0.909485,0.90831,0.909005,0.9088975,-0.14801434445,-0.30294134715,0.91216872118,0.91228966489,0.91147389328,0.90521510408,0.90870448448,0.90947151948,0.88606403343,0.89265120377,0.89969596691,,0.9072479916666666,0,1,0,1,,,0,0,0,0,0,0,0,0,0,0,0.00895852394,0.909485,,1,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.0011750000000000371
2024-06-24 05:00:00,0.90897,0.91041,0.90889,0.90988,0.90904,0.91048,0.90896,0.90995,12702,0.909005,0.910445,0.908925,0.909915,0.909685,-0.17797615685,-0.26398885814,0.91212439647,0.91211408177,0.91112461462,0.90525515909,0.90870676658,0.90958662185,0.88608742459,0.89272538316,0.89978023102,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01196661943,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.0015199999999999658
2024-06-24 09:00:00,0.90988,0.91004,0.90848,0.90939,0.90995,0.91011,0.90855,0.90946,16351,0.909915,0.910075,0.908515,0.909425,0.909295,-0.18876772699,-0.18245797289,0.91205482751,0.91181044655,0.9107656917,0.90529746067,0.90870664356,0.9097206918,0.88611379083,0.89279754889,0.89985734748,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00954070087,0.910075,,1,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.18245797289,,,,,,,1,0,0,0,1,+-,0.0015600000000000058
2024-06-24 13:00:00,0.90939,0.91096,0.90836,0.90869,0.90946,0.91105,0.90843,0.90876,21377,0.909425,0.911005,0.908395,0.908725,0.9097,-0.19708325163,-0.11359875294,0.91202137924,0.91155007823,0.91039205336,0.90533720831,0.90868261367,0.90987390675,0.88613987494,0.89286886843,0.89993087284,,,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0.01220938392,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.11359875294,,,,,,,0,1,0,0,4,++,0.002610000000000001
2024-06-24 17:00:00,0.90869,0.9094,0.90849,0.90874,0.90876,0.90957,0.90857,0.90949,9943,0.908725,0.909485,0.90853,0.909115,0.9090075,-0.21111029869,-0.07983599373,0.91193396545,0.91127256845,0.91025064269,0.90537381271,0.90865165706,0.91001482125,0.88616861533,0.89293440976,0.89999374872,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00960474706,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.07983599373,,,,,,,0,0,1,0,3,--,0.0009550000000000392
2024-06-24 21:00:00,0.90874,0.90915,0.90831,0.90852,0.90949,0.9102,0.90836,0.90859,4731,0.909115,0.909675,0.908335,0.908555,0.909005,-0.21594274186,-0.05348513318,0.91176096811,0.9109756849,0.91005951415,0.90541346088,0.9086183542,0.9101412971,0.8861945076,0.89299076423,0.90005646575,,0.9072729916666666,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.0283238216,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.05348513318,,,,,,,0,0,0,1,2,-+,0.0013400000000000079
2024-06-25 01:00:00,0.90852,0.90919,0.90831,0.90891,0.90859,0.90926,0.90838,0.90898,10579,0.908555,0.909225,0.908345,0.908945,0.908785,-0.24203261733,-0.09345915952,0.91160454749,0.91081434929,0.90998761132,0.90545937705,0.90858992958,0.91027074424,0.88622104736,0.89304799271,0.90012138612,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00831836658,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.0008799999999999919
2024-06-25 05:00:00,0.90891,0.91088,0.90884,0.90949,0.90898,0.91095,0.90891,0.90956,14173,0.908945,0.910915,0.908875,0.909525,0.909895,-0.23608346101,-0.04706175448,0.9114295823,0.91062443062,0.90979158906,0.90553494585,0.90857202177,0.91039998706,0.88625209233,0.8931058554,0.90018493553,0.910915,,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01439356523,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.0020400000000000418
2024-06-25 09:00:00,0.90949,0.90998,0.90547,0.90756,0.90956,0.91005,0.90606,0.90763,18989,0.909525,0.910015,0.905765,0.907595,0.90789,-0.27837730945,-0.12543798038,0.91123480673,0.9105088768,0.90963427124,0.9056556487,0.90855203047,0.9105326345,0.88628326052,0.8931622895,0.90025236653,,0.9047029916666667,0,1,0,1,,0.9047029916666667,0,1,0,1,0,1,0,0,0,0,0.02238137869,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.004249999999999976
2024-06-25 13:00:00,0.90756,0.90762,0.90625,0.9071,0.90763,0.9077,0.90632,0.90717,23164,0.907595,0.90766,0.906285,0.907135,0.9069725,-0.32087057095,-0.18727550692,0.91111559083,0.9103212047,0.909464417,0.90577111894,0.90854244809,0.91065035113,0.88631583808,0.8932231595,0.90032228065,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00593593507,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,0.906285,,,1,0,0,0,1,+-,0.001375000000000015
